dataset_name,hook_source,input_a_name,input_a_path,input_a_stats.block_sparsity.16x16.block_cols,input_a_stats.block_sparsity.16x16.block_rows,input_a_stats.block_sparsity.16x16.block_sparsity_ratio,input_a_stats.block_sparsity.16x16.nonzero_blocks,input_a_stats.block_sparsity.16x16.total_blocks,input_a_stats.block_sparsity.1x1.block_cols,input_a_stats.block_sparsity.1x1.block_rows,input_a_stats.block_sparsity.1x1.block_sparsity_ratio,input_a_stats.block_sparsity.1x1.nonzero_blocks,input_a_stats.block_sparsity.1x1.total_blocks,input_a_stats.block_sparsity.32x32.block_cols,input_a_stats.block_sparsity.32x32.block_rows,input_a_stats.block_sparsity.32x32.block_sparsity_ratio,input_a_stats.block_sparsity.32x32.nonzero_blocks,input_a_stats.block_sparsity.32x32.total_blocks,input_a_stats.block_sparsity.4x4.block_cols,input_a_stats.block_sparsity.4x4.block_rows,input_a_stats.block_sparsity.4x4.block_sparsity_ratio,input_a_stats.block_sparsity.4x4.nonzero_blocks,input_a_stats.block_sparsity.4x4.total_blocks,input_a_stats.block_sparsity.8x8.block_cols,input_a_stats.block_sparsity.8x8.block_rows,input_a_stats.block_sparsity.8x8.block_sparsity_ratio,input_a_stats.block_sparsity.8x8.nonzero_blocks,input_a_stats.block_sparsity.8x8.total_blocks,input_a_stats.device,input_a_stats.dtype,input_a_stats.is_structurally_sparse,input_a_stats.matrix_view_shape,input_a_stats.max,input_a_stats.mean,input_a_stats.min,input_a_stats.nnz,input_a_stats.nonzero,input_a_stats.numel,input_a_stats.shape,input_a_stats.sparse_layout,input_a_stats.sparsity_ratio,input_a_stats.std,input_a_stats.thresholded_sparsity.abs_lt_1e-04,input_a_stats.thresholded_sparsity.abs_lt_1e-08,input_a_stats.thresholded_sparsity.abs_lt_1e-12,input_a_stats.zero_ratio,input_b_name,input_b_path,input_b_stats.block_sparsity.16x16.block_cols,input_b_stats.block_sparsity.16x16.block_rows,input_b_stats.block_sparsity.16x16.block_sparsity_ratio,input_b_stats.block_sparsity.16x16.nonzero_blocks,input_b_stats.block_sparsity.16x16.total_blocks,input_b_stats.block_sparsity.1x1.block_cols,input_b_stats.block_sparsity.1x1.block_rows,input_b_stats.block_sparsity.1x1.block_sparsity_ratio,input_b_stats.block_sparsity.1x1.nonzero_blocks,input_b_stats.block_sparsity.1x1.total_blocks,input_b_stats.block_sparsity.32x32.block_cols,input_b_stats.block_sparsity.32x32.block_rows,input_b_stats.block_sparsity.32x32.block_sparsity_ratio,input_b_stats.block_sparsity.32x32.nonzero_blocks,input_b_stats.block_sparsity.32x32.total_blocks,input_b_stats.block_sparsity.4x4.block_cols,input_b_stats.block_sparsity.4x4.block_rows,input_b_stats.block_sparsity.4x4.block_sparsity_ratio,input_b_stats.block_sparsity.4x4.nonzero_blocks,input_b_stats.block_sparsity.4x4.total_blocks,input_b_stats.block_sparsity.8x8.block_cols,input_b_stats.block_sparsity.8x8.block_rows,input_b_stats.block_sparsity.8x8.block_sparsity_ratio,input_b_stats.block_sparsity.8x8.nonzero_blocks,input_b_stats.block_sparsity.8x8.total_blocks,input_b_stats.device,input_b_stats.dtype,input_b_stats.is_structurally_sparse,input_b_stats.matrix_view_shape,input_b_stats.max,input_b_stats.mean,input_b_stats.min,input_b_stats.nnz,input_b_stats.nonzero,input_b_stats.numel,input_b_stats.shape,input_b_stats.sparse_layout,input_b_stats.sparsity_ratio,input_b_stats.std,input_b_stats.thresholded_sparsity.abs_lt_1e-04,input_b_stats.thresholded_sparsity.abs_lt_1e-08,input_b_stats.thresholded_sparsity.abs_lt_1e-12,input_b_stats.zero_ratio,layer_name,model_name,note,operator_type,record_id
pubmed,torch.sparse.mm,sum_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0000_layer0_spmm_spmm_A.pt,16,16,0.9447519517670654,83993,1520289,1,1,0.9997719724773496,88648,388760089,32,32,0.8010081720249338,75754,380689,4,4,0.9963935667293427,87654,24304900,8,8,0.9857370324502467,86665,6076225,cpu,torch.float32,True,"[19717, 19717]",1.0,0.0002280275226503511,0.0,88648,88648,388760089,"[19717, 19717]",CSR,0.9997719724773496,0.015098858436956917,0.9997719724773496,0.9997719724773496,0.9997719724773496,0.9997719724773496,node_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0000_layer0_spmm_spmm_B.pt,16,16,0.007020478507704819,39179,39456,1,1,0.8997787695896942,988031,9858500,32,32,0.0,9872,9872,4,4,0.2712632860040568,449084,616250,8,8,0.027270678386297043,151060,155295,cpu,torch.float32,False,"[19717, 500]",0.4861621558666229,0.0020000000009088624,0.0,988031,988031,9858500,"[19717, 500]",,0.8997787695896942,0.008745686539842595,0.8997787695896942,0.8997787695896942,0.8997787695896942,0.8997787695896942,layer0_spmm,gin,,spmm,0
pubmed,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0001_layer0_mlp_linear0_matmul_A.pt,16,16,0.00030413625304137604,39444,39456,1,1,0.7276147486940203,2685310,9858500,32,32,0.0,9872,9872,4,4,0.04849168356997968,586367,616250,8,8,0.0019189284909365556,154997,155295,cpu,torch.float32,False,"[19717, 500]",8.72988510131836,0.011192037371094376,0.0,2685310,2685310,9858500,"[19717, 500]",,0.7276147486940203,0.04197436988293121,0.7276147486940204,0.7276147486940204,0.7276147486940204,0.7276147486940203,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0001_layer0_mlp_linear0_matmul_B.pt,16,16,0.0,128,128,1,1,0.0,32000,32000,32,32,0.0,32,32,4,4,0.0,2000,2000,8,8,0.0,504,504,cpu,torch.float32,False,"[64, 500]",0.044721346348524094,-9.213323531422901e-06,-0.04471480846405029,32000,32000,32000,"[64, 500]",,0.0,0.02583715786302038,0.0023125,0.0,0.0,0.0,layer0_mlp_linear0,gin,,matmul,1
pubmed,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0002_layer0_mlp_linear1_matmul_A.pt,16,16,0.0,4932,4932,1,1,0.5391318405436933,581564,1261888,32,32,0.0,1234,1234,4,4,0.03155425963488845,76391,78880,8,8,0.0,19720,19720,cpu,torch.float32,False,"[19717, 64]",0.7135717868804932,0.014290949043128472,0.0,581564,581564,1261888,"[19717, 64]",,0.5391318405436933,0.02243650730209746,0.539868831465233,0.5391318405436932,0.5391318405436932,0.5391318405436933,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0002_layer0_mlp_linear1_matmul_B.pt,16,16,0.0,16,16,1,1,0.0,4096,4096,32,32,0.0,4,4,4,4,0.0,256,256,8,8,0.0,64,64,cpu,torch.float32,False,"[64, 64]",0.12498287856578827,-0.0017277578117500525,-0.12481524050235748,4096,4096,4096,"[64, 64]",,0.0,0.07207956486832723,0.00146484375,0.0,0.0,0.0,layer0_mlp_linear1,gin,,matmul,2
pubmed,torch.sparse.mm,sum_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0003_layer1_spmm_spmm_A.pt,16,16,0.9447519517670654,83993,1520289,1,1,0.9997719724773496,88648,388760089,32,32,0.8010081720249338,75754,380689,4,4,0.9963935667293427,87654,24304900,8,8,0.9857370324502467,86665,6076225,cpu,torch.float32,True,"[19717, 19717]",1.0,0.0002280275226503511,0.0,88648,88648,388760089,"[19717, 19717]",CSR,0.9997719724773496,0.015098858436956917,0.9997719724773496,0.9997719724773496,0.9997719724773496,0.9997719724773496,node_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0003_layer1_spmm_spmm_B.pt,16,16,0.0,4932,4932,1,1,0.0,1261888,1261888,32,32,0.0,1234,1234,4,4,0.0,78880,78880,8,8,0.0,19720,19720,cpu,torch.float32,False,"[19717, 64]",0.3564102053642273,-0.021489024868826638,-0.4891431927680969,1261888,1261888,1261888,"[19717, 64]",,0.0,0.07262134163393667,0.0007877085763554293,0.0,0.0,0.0,layer1_spmm,gin,,spmm,3
pubmed,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0004_layer1_mlp_linear0_matmul_A.pt,16,16,0.0,4932,4932,1,1,0.0,1261888,1261888,32,32,0.0,1234,1234,4,4,0.0,78880,78880,8,8,0.0,19720,19720,cpu,torch.float32,False,"[19717, 64]",22.082149505615234,-0.12385270592837241,-29.976482391357422,1261888,1261888,1261888,"[19717, 64]",,0.0,0.700930530447243,0.0002559656641476898,0.0,0.0,0.0,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0004_layer1_mlp_linear0_matmul_B.pt,16,16,0.0,16,16,1,1,0.0,4096,4096,32,32,0.0,4,4,4,4,0.0,256,256,8,8,0.0,64,64,cpu,torch.float32,False,"[64, 64]",0.12493619322776794,-0.0016896001870918553,-0.12496420741081238,4096,4096,4096,"[64, 64]",,0.0,0.07251273165083706,0.000732421875,0.0,0.0,0.0,layer1_mlp_linear0,gin,,matmul,4
pubmed,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0005_layer1_mlp_linear1_matmul_A.pt,16,16,0.0,4932,4932,1,1,0.5330956471572754,589181,1261888,32,32,0.0,1234,1234,4,4,0.0,78880,78880,8,8,0.0,19720,19720,cpu,torch.float32,False,"[19717, 64]",21.87328338623047,0.110409261870511,0.0,589181,589181,1261888,"[19717, 64]",,0.5330956471572754,0.3000491798201795,0.5332715740224172,0.5330956471572754,0.5330956471572754,0.5330956471572754,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/pubmed/tensors/0005_layer1_mlp_linear1_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,192,192,32,32,0.0,2,2,4,4,0.0,16,16,8,8,0.0,8,8,cpu,torch.float32,False,"[3, 64]",0.124468594789505,0.006565256121878822,-0.12417103350162506,192,192,192,"[3, 64]",,0.0,0.06736848679846469,0.0,0.0,0.0,0.0,layer1_mlp_linear1,gin,,matmul,5
