dataset_name,hook_source,input_a_name,input_a_path,input_a_stats.block_sparsity.16x16.block_cols,input_a_stats.block_sparsity.16x16.block_rows,input_a_stats.block_sparsity.16x16.block_sparsity_ratio,input_a_stats.block_sparsity.16x16.nonzero_blocks,input_a_stats.block_sparsity.16x16.total_blocks,input_a_stats.block_sparsity.1x1.block_cols,input_a_stats.block_sparsity.1x1.block_rows,input_a_stats.block_sparsity.1x1.block_sparsity_ratio,input_a_stats.block_sparsity.1x1.nonzero_blocks,input_a_stats.block_sparsity.1x1.total_blocks,input_a_stats.block_sparsity.32x32.block_cols,input_a_stats.block_sparsity.32x32.block_rows,input_a_stats.block_sparsity.32x32.block_sparsity_ratio,input_a_stats.block_sparsity.32x32.nonzero_blocks,input_a_stats.block_sparsity.32x32.total_blocks,input_a_stats.block_sparsity.4x4.block_cols,input_a_stats.block_sparsity.4x4.block_rows,input_a_stats.block_sparsity.4x4.block_sparsity_ratio,input_a_stats.block_sparsity.4x4.nonzero_blocks,input_a_stats.block_sparsity.4x4.total_blocks,input_a_stats.block_sparsity.8x8.block_cols,input_a_stats.block_sparsity.8x8.block_rows,input_a_stats.block_sparsity.8x8.block_sparsity_ratio,input_a_stats.block_sparsity.8x8.nonzero_blocks,input_a_stats.block_sparsity.8x8.total_blocks,input_a_stats.device,input_a_stats.dtype,input_a_stats.is_structurally_sparse,input_a_stats.matrix_view_shape,input_a_stats.max,input_a_stats.mean,input_a_stats.min,input_a_stats.nnz,input_a_stats.nonzero,input_a_stats.numel,input_a_stats.shape,input_a_stats.sparse_layout,input_a_stats.sparsity_ratio,input_a_stats.std,input_a_stats.thresholded_sparsity.abs_lt_1e-04,input_a_stats.thresholded_sparsity.abs_lt_1e-08,input_a_stats.thresholded_sparsity.abs_lt_1e-12,input_a_stats.zero_ratio,input_b_name,input_b_path,input_b_stats.block_sparsity.16x16.block_cols,input_b_stats.block_sparsity.16x16.block_rows,input_b_stats.block_sparsity.16x16.block_sparsity_ratio,input_b_stats.block_sparsity.16x16.nonzero_blocks,input_b_stats.block_sparsity.16x16.total_blocks,input_b_stats.block_sparsity.1x1.block_cols,input_b_stats.block_sparsity.1x1.block_rows,input_b_stats.block_sparsity.1x1.block_sparsity_ratio,input_b_stats.block_sparsity.1x1.nonzero_blocks,input_b_stats.block_sparsity.1x1.total_blocks,input_b_stats.block_sparsity.32x32.block_cols,input_b_stats.block_sparsity.32x32.block_rows,input_b_stats.block_sparsity.32x32.block_sparsity_ratio,input_b_stats.block_sparsity.32x32.nonzero_blocks,input_b_stats.block_sparsity.32x32.total_blocks,input_b_stats.block_sparsity.4x4.block_cols,input_b_stats.block_sparsity.4x4.block_rows,input_b_stats.block_sparsity.4x4.block_sparsity_ratio,input_b_stats.block_sparsity.4x4.nonzero_blocks,input_b_stats.block_sparsity.4x4.total_blocks,input_b_stats.block_sparsity.8x8.block_cols,input_b_stats.block_sparsity.8x8.block_rows,input_b_stats.block_sparsity.8x8.block_sparsity_ratio,input_b_stats.block_sparsity.8x8.nonzero_blocks,input_b_stats.block_sparsity.8x8.total_blocks,input_b_stats.device,input_b_stats.dtype,input_b_stats.is_structurally_sparse,input_b_stats.matrix_view_shape,input_b_stats.max,input_b_stats.mean,input_b_stats.min,input_b_stats.nnz,input_b_stats.nonzero,input_b_stats.numel,input_b_stats.shape,input_b_stats.sparse_layout,input_b_stats.sparsity_ratio,input_b_stats.std,input_b_stats.thresholded_sparsity.abs_lt_1e-04,input_b_stats.thresholded_sparsity.abs_lt_1e-08,input_b_stats.thresholded_sparsity.abs_lt_1e-12,input_b_stats.zero_ratio,layer_name,model_name,note,operator_type,record_id
cora,torch.sparse.mm,mean_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0000_layer0_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.00036927622284327956,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.012606429133289592,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,node_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0000_layer0_spmm_spmm_B.pt,16,16,0.09921568627450983,13782,15300,1,1,0.9873173074841698,49216,3880564,32,32,0.0002614379084967533,3824,3825,4,4,0.8314454643828458,40966,243043,8,8,0.5159947558177647,29534,61020,cpu,torch.float32,False,"[2708, 1433]",1.0,0.0006978367176749093,0.0,49216,49216,3880564,"[2708, 1433]",,0.9873173074841698,0.007088396477723278,0.9873173074841698,0.9873173074841698,0.9873173074841698,0.9873173074841698,layer0_spmm,graphsage,,spmm,0
cora,torch.nn.functional.linear,neighbor_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0001_layer0_neigh_linear_matmul_A.pt,16,16,0.007254901960784266,15189,15300,1,1,0.9614141140308471,149735,3880564,32,32,0.0,3825,3825,4,4,0.6133935147278465,93962,243043,8,8,0.20568666011143888,48469,61020,cpu,torch.float32,False,"[2708, 1433]",0.5277777910232544,0.0006978367246924205,0.0,149735,149735,3880564,"[2708, 1433]",,0.9614141140308471,0.004985978124661221,0.9614141140308471,0.9614141140308471,0.9614141140308471,0.9614141140308471,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0001_layer0_neigh_linear_matmul_B.pt,16,16,0.0,360,360,1,1,0.0,91712,91712,32,32,0.0,90,90,4,4,0.0,5744,5744,8,8,0.0,1440,1440,cpu,torch.float32,False,"[64, 1433]",0.026416348293423653,-1.587613191813579e-05,-0.0264159943908453,91712,91712,91712,"[64, 1433]",,0.0,0.015259653395382758,0.0038381018841591066,1.0903698534542916e-05,0.0,0.0,layer0_neigh_linear,graphsage,,matmul,1
cora,torch.nn.functional.linear,root_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0002_layer0_root_linear_matmul_A.pt,16,16,0.09921568627450983,13782,15300,1,1,0.9873173074841698,49216,3880564,32,32,0.0002614379084967533,3824,3825,4,4,0.8314454643828458,40966,243043,8,8,0.5159947558177647,29534,61020,cpu,torch.float32,False,"[2708, 1433]",1.0,0.0006978367176749093,0.0,49216,49216,3880564,"[2708, 1433]",,0.9873173074841698,0.007088396477723278,0.9873173074841698,0.9873173074841698,0.9873173074841698,0.9873173074841698,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0002_layer0_root_linear_matmul_B.pt,16,16,0.0,360,360,1,1,0.0,91712,91712,32,32,0.0,90,90,4,4,0.0,5744,5744,8,8,0.0,1440,1440,cpu,torch.float32,False,"[64, 1433]",0.026416225358843803,6.971379163667725e-05,-0.026415687054395676,91712,91712,91712,"[64, 1433]",,0.0,0.015242851993996472,0.003979849965108165,0.0,0.0,0.0,layer0_root_linear,graphsage,,matmul,2
cora,torch.sparse.mm,mean_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0003_layer1_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.00036927622284327956,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.012606429133289592,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,node_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0003_layer1_spmm_spmm_B.pt,16,16,0.0,680,680,1,1,0.5021521879615953,86283,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.036278918385505676,0.0019224471229243418,0.0,86283,86283,173312,"[2708, 64]",,0.5021521879615953,0.0029744663969014174,0.5109340380354506,0.5021521879615952,0.5021521879615952,0.5021521879615953,layer1_spmm,graphsage,,spmm,3
cora,torch.nn.functional.linear,neighbor_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0004_layer1_neigh_linear_matmul_A.pt,16,16,0.0,680,680,1,1,0.2255239106351551,134226,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.029125548899173737,0.0018349714100855529,0.0,134226,134226,173312,"[2708, 64]",,0.2255239106351551,0.0021082098588519576,0.24560907496307238,0.2255239106351551,0.2255239106351551,0.2255239106351551,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0004_layer1_neigh_linear_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,448,448,32,32,0.0,2,2,4,4,0.0,32,32,8,8,0.0,8,8,cpu,torch.float32,False,"[7, 64]",0.12491902709007263,0.009751441688942057,-0.1248665452003479,448,448,448,"[7, 64]",,0.0,0.07093846700532794,0.002232142857142857,0.0,0.0,0.0,layer1_neigh_linear,graphsage,,matmul,4
cora,torch.nn.functional.linear,root_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0005_layer1_root_linear_matmul_A.pt,16,16,0.0,680,680,1,1,0.5021521879615953,86283,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.036278918385505676,0.0019224471229243418,0.0,86283,86283,173312,"[2708, 64]",,0.5021521879615953,0.0029744663969014174,0.5109340380354506,0.5021521879615952,0.5021521879615952,0.5021521879615953,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/graphsage/cora/tensors/0005_layer1_root_linear_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,448,448,32,32,0.0,2,2,4,4,0.0,32,32,8,8,0.0,8,8,cpu,torch.float32,False,"[7, 64]",0.12452623248100281,-0.0025179898033716847,-0.12455759942531586,448,448,448,"[7, 64]",,0.0,0.07301757794549349,0.0,0.0,0.0,0.0,layer1_root_linear,graphsage,,matmul,5
