sample_id,layer_id,attention_mode,tensor_name,shape,dtype,is_saved,tensor_path,plot_path,total_elements,num_zeros,sparsity_ratio,min,max,mean,std,num_abs_lt_1e_4,num_abs_lt_1e_3,num_abs_lt_1e_2,ratio_abs_lt_1e_4,ratio_abs_lt_1e_3,ratio_abs_lt_1e_2,block_sparsity_4,block_sparsity_8,block_sparsity_16,block_sparsity_32
3,6,original_full,attention_probs,"[12, 896, 896]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_03_layer_06.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_03_layer_06.png,9633792,9040174,0.9383816881244685,0.0,0.98046875,0.0010003524366766214,0.00953468307852745,9040174,9040174,9450736,0.9383816881244685,0.9383816881244685,0.9809985517644558,0.7397760152816772,0.5433142185211182,0.3221991956233978,0.17272533476352692
3,7,original_full,attention_probs,"[12, 896, 896]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_03_layer_07.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_03_layer_07.png,9633792,9236722,0.9587836233126062,0.0,1.0,0.0010543697280809283,0.015106714330613613,9236722,9236722,9467988,0.9587836233126062,0.9587836233126062,0.9827893315529337,0.8589465022087097,0.7397760152816772,0.5356079936027527,0.2885841727256775
3,8,original_full,attention_probs,"[12, 896, 896]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_03_layer_08.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_03_layer_08.png,9633792,9299546,0.9653048353130315,0.0,0.9765625,0.0010619297390803695,0.010829969309270382,9299546,9299546,9468262,0.9653048353130315,0.9653048353130315,0.9828177731053359,0.8695890307426453,0.7453098297119141,0.5269185900688171,0.276573121547699
3,9,original_full,attention_probs,"[12, 896, 896]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_03_layer_09.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_03_layer_09.png,9633792,9329004,0.9683626136001275,0.0,1.0,0.0010574688203632832,0.011873425915837288,9329004,9329004,9484585,0.9683626136001275,0.9683626136001275,0.9845121214989903,0.8371449112892151,0.6620694994926453,0.4054262340068817,0.18803146481513977
3,10,original_full,attention_probs,"[12, 896, 896]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_03_layer_10.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_03_layer_10.png,9633792,9233281,0.9584264430870004,0.0,0.98828125,0.0010224911384284496,0.010209177620708942,9233281,9233281,9474256,0.9584264430870004,0.9584264430870004,0.9834399580144558,0.7191269993782043,0.41980230808258057,0.1301020383834839,0.025616496801376343
3,11,original_full,attention_probs,"[12, 896, 896]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_03_layer_11.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_03_layer_11.png,9633792,9227422,0.9578182713515093,0.0,0.99609375,0.0010189437307417393,0.010131387040019035,9227422,9227422,9483321,0.9578182713515093,0.9578182713515093,0.98438091667331,0.7233139276504517,0.4561809003353119,0.18845663964748383,0.05325255170464516
4,0,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_00.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_00.png,11059200,10253955,0.9271877712673611,0.0,1.0,0.0006944485357962549,0.014042153023183346,10253955,10253955,10991462,0.9271877712673611,0.9271877712673611,0.9938749638310185,0.6101215481758118,0.39304977655410767,0.2487037032842636,0.1395370364189148
4,1,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_01.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_01.png,11059200,10418614,0.9420766420717592,0.0,1.0,0.0008476041257381439,0.015782246366143227,10418614,10418614,10961702,0.9420766420717592,0.9420766420717592,0.9911839916087963,0.7314974069595337,0.5372048616409302,0.3315972089767456,0.15518517792224884
4,2,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_02.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_02.png,11059200,10568106,0.9555940755208333,0.0,0.98828125,0.0009251052397303283,0.01711316965520382,10568106,10568106,10956034,0.9555940755208333,0.9555940755208333,0.9906714771412037,0.8021556735038757,0.6327083110809326,0.4064583480358124,0.18444444239139557
4,3,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_03.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_03.png,11059200,10349315,0.9358104564525463,0.0,0.984375,0.0008604061440564692,0.012091190554201603,10349315,10349315,10937687,0.9358104564525463,0.9358104564525463,0.9890124963831018,0.709926187992096,0.5100752115249634,0.33173611760139465,0.1738888919353485
4,4,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_04.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_04.png,11059200,10360489,0.9368208369502314,0.0,0.9609375,0.0009008774650283158,0.011343641206622124,10360489,10360489,10898159,0.9368208369502314,0.9368208369502314,0.9854382776331019,0.7350245714187622,0.5402777791023254,0.35754629969596863,0.20185184478759766
4,5,original_full,attention_probs,"[12, 960, 960]",torch.float16,True,/home/nizhj/gnn_sparsity/bigbird_output/tensors/bigbird_original_full_sample_04_layer_05.pt,/home/nizhj/gnn_sparsity/bigbird_output/plots/bigbird_original_full_sample_04_layer_05.png,11059200,10316604,0.9328526475694444,0.0,0.94921875,0.0008847651770338416,0.009001009166240692,10316604,10316604,10889765,0.9328526475694444,0.9328526475694444,0.984679271556713,0.7200347185134888,0.5177430510520935,0.3200925886631012,0.15296296775341034
