dataset_name,hook_source,input_a_name,input_a_path,input_a_stats.block_sparsity.16x16.block_cols,input_a_stats.block_sparsity.16x16.block_rows,input_a_stats.block_sparsity.16x16.block_sparsity_ratio,input_a_stats.block_sparsity.16x16.nonzero_blocks,input_a_stats.block_sparsity.16x16.total_blocks,input_a_stats.block_sparsity.1x1.block_cols,input_a_stats.block_sparsity.1x1.block_rows,input_a_stats.block_sparsity.1x1.block_sparsity_ratio,input_a_stats.block_sparsity.1x1.nonzero_blocks,input_a_stats.block_sparsity.1x1.total_blocks,input_a_stats.block_sparsity.32x32.block_cols,input_a_stats.block_sparsity.32x32.block_rows,input_a_stats.block_sparsity.32x32.block_sparsity_ratio,input_a_stats.block_sparsity.32x32.nonzero_blocks,input_a_stats.block_sparsity.32x32.total_blocks,input_a_stats.block_sparsity.4x4.block_cols,input_a_stats.block_sparsity.4x4.block_rows,input_a_stats.block_sparsity.4x4.block_sparsity_ratio,input_a_stats.block_sparsity.4x4.nonzero_blocks,input_a_stats.block_sparsity.4x4.total_blocks,input_a_stats.block_sparsity.8x8.block_cols,input_a_stats.block_sparsity.8x8.block_rows,input_a_stats.block_sparsity.8x8.block_sparsity_ratio,input_a_stats.block_sparsity.8x8.nonzero_blocks,input_a_stats.block_sparsity.8x8.total_blocks,input_a_stats.device,input_a_stats.dtype,input_a_stats.is_structurally_sparse,input_a_stats.matrix_view_shape,input_a_stats.max,input_a_stats.mean,input_a_stats.min,input_a_stats.nnz,input_a_stats.nonzero,input_a_stats.numel,input_a_stats.shape,input_a_stats.sparse_layout,input_a_stats.sparsity_ratio,input_a_stats.std,input_a_stats.thresholded_sparsity.abs_lt_1e-04,input_a_stats.thresholded_sparsity.abs_lt_1e-08,input_a_stats.thresholded_sparsity.abs_lt_1e-12,input_a_stats.zero_ratio,input_b_name,input_b_path,input_b_stats.block_sparsity.16x16.block_cols,input_b_stats.block_sparsity.16x16.block_rows,input_b_stats.block_sparsity.16x16.block_sparsity_ratio,input_b_stats.block_sparsity.16x16.nonzero_blocks,input_b_stats.block_sparsity.16x16.total_blocks,input_b_stats.block_sparsity.1x1.block_cols,input_b_stats.block_sparsity.1x1.block_rows,input_b_stats.block_sparsity.1x1.block_sparsity_ratio,input_b_stats.block_sparsity.1x1.nonzero_blocks,input_b_stats.block_sparsity.1x1.total_blocks,input_b_stats.block_sparsity.32x32.block_cols,input_b_stats.block_sparsity.32x32.block_rows,input_b_stats.block_sparsity.32x32.block_sparsity_ratio,input_b_stats.block_sparsity.32x32.nonzero_blocks,input_b_stats.block_sparsity.32x32.total_blocks,input_b_stats.block_sparsity.4x4.block_cols,input_b_stats.block_sparsity.4x4.block_rows,input_b_stats.block_sparsity.4x4.block_sparsity_ratio,input_b_stats.block_sparsity.4x4.nonzero_blocks,input_b_stats.block_sparsity.4x4.total_blocks,input_b_stats.block_sparsity.8x8.block_cols,input_b_stats.block_sparsity.8x8.block_rows,input_b_stats.block_sparsity.8x8.block_sparsity_ratio,input_b_stats.block_sparsity.8x8.nonzero_blocks,input_b_stats.block_sparsity.8x8.total_blocks,input_b_stats.device,input_b_stats.dtype,input_b_stats.is_structurally_sparse,input_b_stats.matrix_view_shape,input_b_stats.max,input_b_stats.mean,input_b_stats.min,input_b_stats.nnz,input_b_stats.nonzero,input_b_stats.numel,input_b_stats.shape,input_b_stats.sparse_layout,input_b_stats.sparsity_ratio,input_b_stats.std,input_b_stats.thresholded_sparsity.abs_lt_1e-04,input_b_stats.thresholded_sparsity.abs_lt_1e-08,input_b_stats.thresholded_sparsity.abs_lt_1e-12,input_b_stats.zero_ratio,layer_name,model_name,note,operator_type,record_id
citeseer,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0000_layer0_linear_matmul_A.pt,16,16,0.19268070291777184,38958,48256,1,1,0.9914637974181731,105165,12319881,32,32,0.003812997347480085,12018,12064,4,4,0.8811640741817578,91555,770432,8,8,0.6251401810932049,72201,192608,cpu,torch.float32,False,"[3327, 3703]",0.125,0.0002688337687842385,0.0,105165,105165,12319881,"[3327, 3703]",,0.9914637974181731,0.002959279440963581,0.9914637974181731,0.9914637974181731,0.9914637974181731,0.9914637974181731,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0000_layer0_linear_matmul_B.pt,16,16,0.0,928,928,1,1,0.0,236992,236992,32,32,0.0,232,232,4,4,0.0,14816,14816,8,8,0.0,3704,3704,cpu,torch.float32,False,"[64, 3703]",0.016433224081993103,1.1205532211615477e-05,-0.016433190554380417,236992,236992,236992,"[64, 3703]",,0.0,0.009498839822219102,0.006202741020793951,0.0,0.0,0.0,layer0_linear,gcn,,matmul,0
citeseer,torch.sparse.mm,normalized_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0001_layer0_spmm_spmm_A.pt,16,16,0.8242418639053255,7604,43264,1,1,0.9988769464507361,12431,11068929,32,32,0.47855029585798814,5640,10816,4,4,0.9866921690088757,9212,692224,8,8,0.9507789386094675,8518,173056,cpu,torch.float32,True,"[3327, 3327]",1.0,0.0002879662668972538,0.0,12431,12431,11068929,"[3327, 3327]",CSR,0.9988769464507361,0.0098589714472823,0.9988769464507361,0.9988769464507361,0.9988769464507361,0.9988769464507361,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0001_layer0_spmm_spmm_B.pt,16,16,0.0,832,832,1,1,0.0045085662759242195,211968,212928,32,32,0.0,208,208,4,4,0.0,13312,13312,8,8,0.0,3328,3328,cpu,torch.float32,False,"[3327, 64]",0.008931002579629421,5.3379511125083005e-05,-0.010463687591254711,211968,211968,212928,"[3327, 64]",,0.0045085662759242195,0.0017175541492383652,0.05081999549143373,0.004508566275924256,0.004508566275924256,0.0045085662759242195,layer0_spmm,gcn,,spmm,1
citeseer,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0002_layer1_linear_matmul_A.pt,16,16,0.0,832,832,1,1,0.4819516456266907,110307,212928,32,32,0.0,208,208,4,4,7.512019230770939e-05,13311,13312,8,8,0.0,3328,3328,cpu,torch.float32,False,"[3327, 64]",0.007818903774023056,0.00047835130421164477,0.0,110307,110307,212928,"[3327, 64]",,0.4819516456266907,0.0007005951308589757,0.5188420498948001,0.4819563420498948,0.48195164562669074,0.4819516456266907,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0002_layer1_linear_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,384,384,32,32,0.0,2,2,4,4,0.0,32,32,8,8,0.0,8,8,cpu,torch.float32,False,"[6, 64]",0.12333576381206512,-0.004121623351238668,-0.12491098046302795,384,384,384,"[6, 64]",,0.0,0.06929572930677143,0.0026041666666666665,0.0,0.0,0.0,layer1_linear,gcn,,matmul,2
citeseer,torch.sparse.mm,normalized_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0003_layer1_spmm_spmm_A.pt,16,16,0.8242418639053255,7604,43264,1,1,0.9988769464507361,12431,11068929,32,32,0.47855029585798814,5640,10816,4,4,0.9866921690088757,9212,692224,8,8,0.9507789386094675,8518,173056,cpu,torch.float32,True,"[3327, 3327]",1.0,0.0002879662668972538,0.0,12431,12431,11068929,"[3327, 3327]",CSR,0.9988769464507361,0.0098589714472823,0.9988769464507361,0.9988769464507361,0.9988769464507361,0.9988769464507361,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gcn/citeseer/tensors/0003_layer1_spmm_spmm_B.pt,16,16,0.0,208,208,1,1,0.0,19962,19962,32,32,0.0,104,104,4,4,0.0,1664,1664,8,8,0.0,416,416,cpu,torch.float32,False,"[3327, 6]",0.0022916521411389112,-8.140535938147068e-05,-0.002268187003210187,19962,19962,19962,"[3327, 6]",,0.0,0.0004945642203910783,0.1673679991984771,0.0,0.0,0.0,layer1_spmm,gcn,,spmm,3
