dataset_name,hook_source,input_a_name,input_a_path,input_a_stats.block_sparsity.16x16.block_cols,input_a_stats.block_sparsity.16x16.block_rows,input_a_stats.block_sparsity.16x16.block_sparsity_ratio,input_a_stats.block_sparsity.16x16.nonzero_blocks,input_a_stats.block_sparsity.16x16.total_blocks,input_a_stats.block_sparsity.1x1.block_cols,input_a_stats.block_sparsity.1x1.block_rows,input_a_stats.block_sparsity.1x1.block_sparsity_ratio,input_a_stats.block_sparsity.1x1.nonzero_blocks,input_a_stats.block_sparsity.1x1.total_blocks,input_a_stats.block_sparsity.32x32.block_cols,input_a_stats.block_sparsity.32x32.block_rows,input_a_stats.block_sparsity.32x32.block_sparsity_ratio,input_a_stats.block_sparsity.32x32.nonzero_blocks,input_a_stats.block_sparsity.32x32.total_blocks,input_a_stats.block_sparsity.4x4.block_cols,input_a_stats.block_sparsity.4x4.block_rows,input_a_stats.block_sparsity.4x4.block_sparsity_ratio,input_a_stats.block_sparsity.4x4.nonzero_blocks,input_a_stats.block_sparsity.4x4.total_blocks,input_a_stats.block_sparsity.8x8.block_cols,input_a_stats.block_sparsity.8x8.block_rows,input_a_stats.block_sparsity.8x8.block_sparsity_ratio,input_a_stats.block_sparsity.8x8.nonzero_blocks,input_a_stats.block_sparsity.8x8.total_blocks,input_a_stats.device,input_a_stats.dtype,input_a_stats.is_structurally_sparse,input_a_stats.matrix_view_shape,input_a_stats.max,input_a_stats.mean,input_a_stats.min,input_a_stats.nnz,input_a_stats.nonzero,input_a_stats.numel,input_a_stats.shape,input_a_stats.sparse_layout,input_a_stats.sparsity_ratio,input_a_stats.std,input_a_stats.thresholded_sparsity.abs_lt_1e-04,input_a_stats.thresholded_sparsity.abs_lt_1e-08,input_a_stats.thresholded_sparsity.abs_lt_1e-12,input_a_stats.zero_ratio,input_b_name,input_b_path,input_b_stats.block_sparsity.16x16.block_cols,input_b_stats.block_sparsity.16x16.block_rows,input_b_stats.block_sparsity.16x16.block_sparsity_ratio,input_b_stats.block_sparsity.16x16.nonzero_blocks,input_b_stats.block_sparsity.16x16.total_blocks,input_b_stats.block_sparsity.1x1.block_cols,input_b_stats.block_sparsity.1x1.block_rows,input_b_stats.block_sparsity.1x1.block_sparsity_ratio,input_b_stats.block_sparsity.1x1.nonzero_blocks,input_b_stats.block_sparsity.1x1.total_blocks,input_b_stats.block_sparsity.32x32.block_cols,input_b_stats.block_sparsity.32x32.block_rows,input_b_stats.block_sparsity.32x32.block_sparsity_ratio,input_b_stats.block_sparsity.32x32.nonzero_blocks,input_b_stats.block_sparsity.32x32.total_blocks,input_b_stats.block_sparsity.4x4.block_cols,input_b_stats.block_sparsity.4x4.block_rows,input_b_stats.block_sparsity.4x4.block_sparsity_ratio,input_b_stats.block_sparsity.4x4.nonzero_blocks,input_b_stats.block_sparsity.4x4.total_blocks,input_b_stats.block_sparsity.8x8.block_cols,input_b_stats.block_sparsity.8x8.block_rows,input_b_stats.block_sparsity.8x8.block_sparsity_ratio,input_b_stats.block_sparsity.8x8.nonzero_blocks,input_b_stats.block_sparsity.8x8.total_blocks,input_b_stats.device,input_b_stats.dtype,input_b_stats.is_structurally_sparse,input_b_stats.matrix_view_shape,input_b_stats.max,input_b_stats.mean,input_b_stats.min,input_b_stats.nnz,input_b_stats.nonzero,input_b_stats.numel,input_b_stats.shape,input_b_stats.sparse_layout,input_b_stats.sparsity_ratio,input_b_stats.std,input_b_stats.thresholded_sparsity.abs_lt_1e-04,input_b_stats.thresholded_sparsity.abs_lt_1e-08,input_b_stats.thresholded_sparsity.abs_lt_1e-12,input_b_stats.zero_ratio,layer_name,model_name,note,operator_type,record_id
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0000_layer0_linear_matmul_A.pt,16,16,0.09921568627450983,13782,15300,1,1,0.9873173074841698,49216,3880564,32,32,0.0002614379084967533,3824,3825,4,4,0.8314454643828458,40966,243043,8,8,0.5159947558177647,29534,61020,cpu,torch.float32,False,"[2708, 1433]",1.0,0.0006978367176749093,0.0,49216,49216,3880564,"[2708, 1433]",,0.9873173074841698,0.007088396477723278,0.9873173074841698,0.9873173074841698,0.9873173074841698,0.9873173074841698,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0000_layer0_linear_matmul_B.pt,16,16,0.0,360,360,1,1,0.0,91712,91712,32,32,0.0,90,90,4,4,0.0,5744,5744,8,8,0.0,1440,1440,cpu,torch.float32,False,"[64, 1433]",0.026415597647428513,1.183450340163837e-05,-0.026416568085551262,91712,91712,91712,"[64, 1433]",,0.0,0.015274101217242559,0.003641835310537334,0.0,0.0,0.0,layer0_linear,gat,,matmul,0
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0001_layer0_att_src_matmul_A.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.026066157966852188,8.528954298703426e-06,-0.025882361456751823,173312,173312,173312,"[2708, 64]",,0.0,0.004129128750971569,0.021868076070901035,0.0,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0001_layer0_att_src_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,64,64,32,32,0.0,2,2,4,4,0.0,16,16,8,8,0.0,8,8,cpu,torch.float32,False,"[1, 64]",0.3030335009098053,-0.0023721958277747035,-0.295473575592041,64,64,64,[64],,0.0,0.17882613269743022,0.0,0.0,0.0,0.0,layer0_att_src,gat,,matmul,1
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0002_layer0_att_dst_matmul_A.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.026066157966852188,8.528954298703426e-06,-0.025882361456751823,173312,173312,173312,"[2708, 64]",,0.0,0.004129128750971569,0.021868076070901035,0.0,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0002_layer0_att_dst_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,64,64,32,32,0.0,2,2,4,4,0.0,16,16,8,8,0.0,8,8,cpu,torch.float32,False,"[1, 64]",0.28395363688468933,-0.008451831570710056,-0.2953215539455414,64,64,64,[64],,0.0,0.17866833295713416,0.0,0.0,0.0,0.0,layer0_att_dst,gat,,matmul,2
cora,torch.sparse.mm,attention_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0003_layer0_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.0003692762189973466,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.01260644672348597,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0003_layer0_spmm_spmm_B.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.026066157966852188,8.528954298703426e-06,-0.025882361456751823,173312,173312,173312,"[2708, 64]",,0.0,0.004129128750971569,0.021868076070901035,0.0,0.0,0.0,layer0_spmm,gat,Edge-wise attention coefficients are materialized as a sparse matrix before multiplication.,spmm,3
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0004_layer1_linear_matmul_A.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.024014335125684738,1.7181748206160674e-05,-0.024337638169527054,173312,173312,173312,"[2708, 64]",,0.0,0.0029170219850752363,0.0309038035450517,0.0,0.0,0.0,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0004_layer1_linear_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,448,448,32,32,0.0,2,2,4,4,0.0,32,32,8,8,0.0,8,8,cpu,torch.float32,False,"[7, 64]",0.12402664124965668,0.0026310409552284648,-0.12485606968402863,448,448,448,"[7, 64]",,0.0,0.07153190253527393,0.002232142857142857,0.0,0.0,0.0,layer1_linear,gat,,matmul,4
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0005_layer1_att_src_matmul_A.pt,16,16,0.0,170,170,1,1,0.0,18956,18956,32,32,0.0,85,85,4,4,0.0,1354,1354,8,8,0.0,339,339,cpu,torch.float32,False,"[2708, 7]",0.011102591641247272,6.803730238208434e-05,-0.014719394035637379,18956,18956,18956,"[2708, 7]",,0.0,0.0016396004543534897,0.05496940282760076,5.275374551593163e-05,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0005_layer1_att_src_matmul_B.pt,16,16,0.0,1,1,1,1,0.0,7,7,32,32,0.0,1,1,4,4,0.0,2,2,8,8,0.0,1,1,cpu,torch.float32,False,"[1, 7]",0.7106935977935791,-0.24395708526883805,-0.7295628786087036,7,7,7,[7],,0.0,0.5394182498451063,0.0,0.0,0.0,0.0,layer1_att_src,gat,,matmul,5
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0006_layer1_att_dst_matmul_A.pt,16,16,0.0,170,170,1,1,0.0,18956,18956,32,32,0.0,85,85,4,4,0.0,1354,1354,8,8,0.0,339,339,cpu,torch.float32,False,"[2708, 7]",0.011102591641247272,6.803730238208434e-05,-0.014719394035637379,18956,18956,18956,"[2708, 7]",,0.0,0.0016396004543534897,0.05496940282760076,5.275374551593163e-05,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0006_layer1_att_dst_matmul_B.pt,16,16,0.0,1,1,1,1,0.0,7,7,32,32,0.0,1,1,4,4,0.0,2,2,8,8,0.0,1,1,cpu,torch.float32,False,"[1, 7]",0.7381337285041809,0.2547474503517151,-0.6911534070968628,7,7,7,[7],,0.0,0.5515044887994442,0.0,0.0,0.0,0.0,layer1_att_dst,gat,,matmul,6
cora,torch.sparse.mm,attention_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0007_layer1_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.0003692762189006363,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.012606431251687785,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0007_layer1_spmm_spmm_B.pt,16,16,0.0,170,170,1,1,0.0,18956,18956,32,32,0.0,85,85,4,4,0.0,1354,1354,8,8,0.0,339,339,cpu,torch.float32,False,"[2708, 7]",0.011102591641247272,6.803730238208434e-05,-0.014719394035637379,18956,18956,18956,"[2708, 7]",,0.0,0.0016396004543534897,0.05496940282760076,5.275374551593163e-05,0.0,0.0,layer1_spmm,gat,Edge-wise attention coefficients are materialized as a sparse matrix before multiplication.,spmm,7
