dataset_name,hook_source,input_a_name,input_a_path,input_a_stats.block_sparsity.16x16.block_cols,input_a_stats.block_sparsity.16x16.block_rows,input_a_stats.block_sparsity.16x16.block_sparsity_ratio,input_a_stats.block_sparsity.16x16.nonzero_blocks,input_a_stats.block_sparsity.16x16.total_blocks,input_a_stats.block_sparsity.1x1.block_cols,input_a_stats.block_sparsity.1x1.block_rows,input_a_stats.block_sparsity.1x1.block_sparsity_ratio,input_a_stats.block_sparsity.1x1.nonzero_blocks,input_a_stats.block_sparsity.1x1.total_blocks,input_a_stats.block_sparsity.32x32.block_cols,input_a_stats.block_sparsity.32x32.block_rows,input_a_stats.block_sparsity.32x32.block_sparsity_ratio,input_a_stats.block_sparsity.32x32.nonzero_blocks,input_a_stats.block_sparsity.32x32.total_blocks,input_a_stats.block_sparsity.4x4.block_cols,input_a_stats.block_sparsity.4x4.block_rows,input_a_stats.block_sparsity.4x4.block_sparsity_ratio,input_a_stats.block_sparsity.4x4.nonzero_blocks,input_a_stats.block_sparsity.4x4.total_blocks,input_a_stats.block_sparsity.8x8.block_cols,input_a_stats.block_sparsity.8x8.block_rows,input_a_stats.block_sparsity.8x8.block_sparsity_ratio,input_a_stats.block_sparsity.8x8.nonzero_blocks,input_a_stats.block_sparsity.8x8.total_blocks,input_a_stats.device,input_a_stats.dtype,input_a_stats.is_structurally_sparse,input_a_stats.matrix_view_shape,input_a_stats.max,input_a_stats.mean,input_a_stats.min,input_a_stats.nnz,input_a_stats.nonzero,input_a_stats.numel,input_a_stats.shape,input_a_stats.sparse_layout,input_a_stats.sparsity_ratio,input_a_stats.std,input_a_stats.thresholded_sparsity.abs_lt_1e-04,input_a_stats.thresholded_sparsity.abs_lt_1e-08,input_a_stats.thresholded_sparsity.abs_lt_1e-12,input_a_stats.zero_ratio,input_b_name,input_b_path,input_b_stats.block_sparsity.16x16.block_cols,input_b_stats.block_sparsity.16x16.block_rows,input_b_stats.block_sparsity.16x16.block_sparsity_ratio,input_b_stats.block_sparsity.16x16.nonzero_blocks,input_b_stats.block_sparsity.16x16.total_blocks,input_b_stats.block_sparsity.1x1.block_cols,input_b_stats.block_sparsity.1x1.block_rows,input_b_stats.block_sparsity.1x1.block_sparsity_ratio,input_b_stats.block_sparsity.1x1.nonzero_blocks,input_b_stats.block_sparsity.1x1.total_blocks,input_b_stats.block_sparsity.32x32.block_cols,input_b_stats.block_sparsity.32x32.block_rows,input_b_stats.block_sparsity.32x32.block_sparsity_ratio,input_b_stats.block_sparsity.32x32.nonzero_blocks,input_b_stats.block_sparsity.32x32.total_blocks,input_b_stats.block_sparsity.4x4.block_cols,input_b_stats.block_sparsity.4x4.block_rows,input_b_stats.block_sparsity.4x4.block_sparsity_ratio,input_b_stats.block_sparsity.4x4.nonzero_blocks,input_b_stats.block_sparsity.4x4.total_blocks,input_b_stats.block_sparsity.8x8.block_cols,input_b_stats.block_sparsity.8x8.block_rows,input_b_stats.block_sparsity.8x8.block_sparsity_ratio,input_b_stats.block_sparsity.8x8.nonzero_blocks,input_b_stats.block_sparsity.8x8.total_blocks,input_b_stats.device,input_b_stats.dtype,input_b_stats.is_structurally_sparse,input_b_stats.matrix_view_shape,input_b_stats.max,input_b_stats.mean,input_b_stats.min,input_b_stats.nnz,input_b_stats.nonzero,input_b_stats.numel,input_b_stats.shape,input_b_stats.sparse_layout,input_b_stats.sparsity_ratio,input_b_stats.std,input_b_stats.thresholded_sparsity.abs_lt_1e-04,input_b_stats.thresholded_sparsity.abs_lt_1e-08,input_b_stats.thresholded_sparsity.abs_lt_1e-12,input_b_stats.zero_ratio,layer_name,model_name,note,operator_type,record_id
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0000_layer0_linear_matmul_A.pt,16,16,0.09921568627450983,13782,15300,1,1,0.9873173074841698,49216,3880564,32,32,0.0002614379084967533,3824,3825,4,4,0.8314454643828458,40966,243043,8,8,0.5159947558177647,29534,61020,cpu,torch.float32,False,"[2708, 1433]",1.0,0.0006978367176749093,0.0,49216,49216,3880564,"[2708, 1433]",,0.9873173074841698,0.007088396477723278,0.9873173074841698,0.9873173074841698,0.9873173074841698,0.9873173074841698,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0000_layer0_linear_matmul_B.pt,16,16,0.0,360,360,1,1,0.0,91712,91712,32,32,0.0,90,90,4,4,0.0,5744,5744,8,8,0.0,1440,1440,cpu,torch.float32,False,"[64, 1433]",0.026416344568133354,-4.138418064879992e-05,-0.026415158063173294,91712,91712,91712,"[64, 1433]",,0.0,0.015258847193843888,0.0034782798325191907,0.0,0.0,0.0,layer0_linear,gat,,matmul,0
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0001_layer0_att_src_matmul_A.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.02627258189022541,-2.7071135036513034e-05,-0.02550002560019493,173312,173312,173312,"[2708, 64]",,0.0,0.0041447371923533614,0.022525849335302807,5.7699409158050225e-06,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0001_layer0_att_src_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,64,64,32,32,0.0,2,2,4,4,0.0,16,16,8,8,0.0,8,8,cpu,torch.float32,False,"[1, 64]",0.2969391644001007,0.03150546521010256,-0.3003621995449066,64,64,64,[64],,0.0,0.16046818925479092,0.0,0.0,0.0,0.0,layer0_att_src,gat,,matmul,1
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0002_layer0_att_dst_matmul_A.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.02627258189022541,-2.7071135036513034e-05,-0.02550002560019493,173312,173312,173312,"[2708, 64]",,0.0,0.0041447371923533614,0.022525849335302807,5.7699409158050225e-06,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0002_layer0_att_dst_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,64,64,32,32,0.0,2,2,4,4,0.0,16,16,8,8,0.0,8,8,cpu,torch.float32,False,"[1, 64]",0.28453630208969116,-0.03832387414877303,-0.29375016689300537,64,64,64,[64],,0.0,0.17040155735376866,0.0,0.0,0.0,0.0,layer0_att_dst,gat,,matmul,2
cora,torch.sparse.mm,attention_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0003_layer0_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.00036927621842508583,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.012606467426307192,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0003_layer0_spmm_spmm_B.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.02627258189022541,-2.7071135036513034e-05,-0.02550002560019493,173312,173312,173312,"[2708, 64]",,0.0,0.0041447371923533614,0.022525849335302807,5.7699409158050225e-06,0.0,0.0,layer0_spmm,gat,Edge-wise attention coefficients are materialized as a sparse matrix before multiplication.,spmm,3
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0004_layer1_linear_matmul_A.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.02226186916232109,-2.1974458352007895e-05,-0.023412562906742096,173312,173312,173312,"[2708, 64]",,0.0,0.002957090213580281,0.0314750276957164,0.0,0.0,0.0,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0004_layer1_linear_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,448,448,32,32,0.0,2,2,4,4,0.0,32,32,8,8,0.0,8,8,cpu,torch.float32,False,"[7, 64]",0.12488530576229095,-0.0014067442888127907,-0.12494871020317078,448,448,448,"[7, 64]",,0.0,0.07272630065518387,0.002232142857142857,0.0,0.0,0.0,layer1_linear,gat,,matmul,4
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0005_layer1_att_src_matmul_A.pt,16,16,0.0,170,170,1,1,0.0,18956,18956,32,32,0.0,85,85,4,4,0.0,1354,1354,8,8,0.0,339,339,cpu,torch.float32,False,"[2708, 7]",0.012419340200722218,0.00015795098247978293,-0.013056980445981026,18956,18956,18956,"[2708, 7]",,0.0,0.0017405369720503241,0.056815783920658364,0.0,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0005_layer1_att_src_matmul_B.pt,16,16,0.0,1,1,1,1,0.0,7,7,32,32,0.0,1,1,4,4,0.0,2,2,8,8,0.0,1,1,cpu,torch.float32,False,"[1, 7]",0.6352285146713257,0.047877974808216095,-0.7733415961265564,7,7,7,[7],,0.0,0.4151545614223354,0.0,0.0,0.0,0.0,layer1_att_src,gat,,matmul,5
cora,torch.matmul,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0006_layer1_att_dst_matmul_A.pt,16,16,0.0,170,170,1,1,0.0,18956,18956,32,32,0.0,85,85,4,4,0.0,1354,1354,8,8,0.0,339,339,cpu,torch.float32,False,"[2708, 7]",0.012419340200722218,0.00015795098247978293,-0.013056980445981026,18956,18956,18956,"[2708, 7]",,0.0,0.0017405369720503241,0.056815783920658364,0.0,0.0,0.0,attention_vector,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0006_layer1_att_dst_matmul_B.pt,16,16,0.0,1,1,1,1,0.0,7,7,32,32,0.0,1,1,4,4,0.0,2,2,8,8,0.0,1,1,cpu,torch.float32,False,"[1, 7]",0.7357384562492371,0.09345757482307297,-0.8616968989372253,7,7,7,[7],,0.0,0.511888645014235,0.0,0.0,0.0,0.0,layer1_att_dst,gat,,matmul,6
cora,torch.sparse.mm,attention_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0007_layer1_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.0003692762186160934,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.012606430492718297,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,projected_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gat/cora/tensors/0007_layer1_spmm_spmm_B.pt,16,16,0.0,170,170,1,1,0.0,18956,18956,32,32,0.0,85,85,4,4,0.0,1354,1354,8,8,0.0,339,339,cpu,torch.float32,False,"[2708, 7]",0.012419340200722218,0.00015795098247978293,-0.013056980445981026,18956,18956,18956,"[2708, 7]",,0.0,0.0017405369720503241,0.056815783920658364,0.0,0.0,0.0,layer1_spmm,gat,Edge-wise attention coefficients are materialized as a sparse matrix before multiplication.,spmm,7
