dataset_name,hook_source,input_a_name,input_a_path,input_a_stats.block_sparsity.16x16.block_cols,input_a_stats.block_sparsity.16x16.block_rows,input_a_stats.block_sparsity.16x16.block_sparsity_ratio,input_a_stats.block_sparsity.16x16.nonzero_blocks,input_a_stats.block_sparsity.16x16.total_blocks,input_a_stats.block_sparsity.1x1.block_cols,input_a_stats.block_sparsity.1x1.block_rows,input_a_stats.block_sparsity.1x1.block_sparsity_ratio,input_a_stats.block_sparsity.1x1.nonzero_blocks,input_a_stats.block_sparsity.1x1.total_blocks,input_a_stats.block_sparsity.32x32.block_cols,input_a_stats.block_sparsity.32x32.block_rows,input_a_stats.block_sparsity.32x32.block_sparsity_ratio,input_a_stats.block_sparsity.32x32.nonzero_blocks,input_a_stats.block_sparsity.32x32.total_blocks,input_a_stats.block_sparsity.4x4.block_cols,input_a_stats.block_sparsity.4x4.block_rows,input_a_stats.block_sparsity.4x4.block_sparsity_ratio,input_a_stats.block_sparsity.4x4.nonzero_blocks,input_a_stats.block_sparsity.4x4.total_blocks,input_a_stats.block_sparsity.8x8.block_cols,input_a_stats.block_sparsity.8x8.block_rows,input_a_stats.block_sparsity.8x8.block_sparsity_ratio,input_a_stats.block_sparsity.8x8.nonzero_blocks,input_a_stats.block_sparsity.8x8.total_blocks,input_a_stats.device,input_a_stats.dtype,input_a_stats.is_structurally_sparse,input_a_stats.matrix_view_shape,input_a_stats.max,input_a_stats.mean,input_a_stats.min,input_a_stats.nnz,input_a_stats.nonzero,input_a_stats.numel,input_a_stats.shape,input_a_stats.sparse_layout,input_a_stats.sparsity_ratio,input_a_stats.std,input_a_stats.thresholded_sparsity.abs_lt_1e-04,input_a_stats.thresholded_sparsity.abs_lt_1e-08,input_a_stats.thresholded_sparsity.abs_lt_1e-12,input_a_stats.zero_ratio,input_b_name,input_b_path,input_b_stats.block_sparsity.16x16.block_cols,input_b_stats.block_sparsity.16x16.block_rows,input_b_stats.block_sparsity.16x16.block_sparsity_ratio,input_b_stats.block_sparsity.16x16.nonzero_blocks,input_b_stats.block_sparsity.16x16.total_blocks,input_b_stats.block_sparsity.1x1.block_cols,input_b_stats.block_sparsity.1x1.block_rows,input_b_stats.block_sparsity.1x1.block_sparsity_ratio,input_b_stats.block_sparsity.1x1.nonzero_blocks,input_b_stats.block_sparsity.1x1.total_blocks,input_b_stats.block_sparsity.32x32.block_cols,input_b_stats.block_sparsity.32x32.block_rows,input_b_stats.block_sparsity.32x32.block_sparsity_ratio,input_b_stats.block_sparsity.32x32.nonzero_blocks,input_b_stats.block_sparsity.32x32.total_blocks,input_b_stats.block_sparsity.4x4.block_cols,input_b_stats.block_sparsity.4x4.block_rows,input_b_stats.block_sparsity.4x4.block_sparsity_ratio,input_b_stats.block_sparsity.4x4.nonzero_blocks,input_b_stats.block_sparsity.4x4.total_blocks,input_b_stats.block_sparsity.8x8.block_cols,input_b_stats.block_sparsity.8x8.block_rows,input_b_stats.block_sparsity.8x8.block_sparsity_ratio,input_b_stats.block_sparsity.8x8.nonzero_blocks,input_b_stats.block_sparsity.8x8.total_blocks,input_b_stats.device,input_b_stats.dtype,input_b_stats.is_structurally_sparse,input_b_stats.matrix_view_shape,input_b_stats.max,input_b_stats.mean,input_b_stats.min,input_b_stats.nnz,input_b_stats.nonzero,input_b_stats.numel,input_b_stats.shape,input_b_stats.sparse_layout,input_b_stats.sparsity_ratio,input_b_stats.std,input_b_stats.thresholded_sparsity.abs_lt_1e-04,input_b_stats.thresholded_sparsity.abs_lt_1e-08,input_b_stats.thresholded_sparsity.abs_lt_1e-12,input_b_stats.zero_ratio,layer_name,model_name,note,operator_type,record_id
cora,torch.sparse.mm,sum_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0000_layer0_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.001439468154971647,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.03791300682354895,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,node_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0000_layer0_spmm_spmm_B.pt,16,16,0.09921568627450983,13782,15300,1,1,0.9873173074841698,49216,3880564,32,32,0.0002614379084967533,3824,3825,4,4,0.8314454643828458,40966,243043,8,8,0.5159947558177647,29534,61020,cpu,torch.float32,False,"[2708, 1433]",1.0,0.0006978367176749093,0.0,49216,49216,3880564,"[2708, 1433]",,0.9873173074841698,0.007088396477723278,0.9873173074841698,0.9873173074841698,0.9873173074841698,0.9873173074841698,layer0_spmm,gin,,spmm,0
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0001_layer0_mlp_linear0_matmul_A.pt,16,16,0.0035947712418300526,15245,15300,1,1,0.9533274029239048,181116,3880564,32,32,0.0,3825,3825,4,4,0.5581563756207749,107387,243043,8,8,0.15471976401179943,51579,61020,cpu,torch.float32,False,"[2708, 1433]",7.878352165222168,0.0034878435872557926,0.0,181116,181116,3880564,"[2708, 1433]",,0.9533274029239048,0.02246515496000099,0.9533274029239048,0.9533274029239048,0.9533274029239048,0.9533274029239048,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0001_layer0_mlp_linear0_matmul_B.pt,16,16,0.0,360,360,1,1,0.0,91712,91712,32,32,0.0,90,90,4,4,0.0,5744,5744,8,8,0.0,1440,1440,cpu,torch.float32,False,"[64, 1433]",0.02641659416258335,7.829061307770085e-05,-0.026416517794132233,91712,91712,91712,"[64, 1433]",,0.0,0.015258492553831458,0.004306960921144452,0.0,0.0,0.0,layer0_mlp_linear0,gin,,matmul,1
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0002_layer0_mlp_linear1_matmul_A.pt,16,16,0.0,680,680,1,1,0.47401218611521423,91160,173312,32,32,0.0,170,170,4,4,0.021048744460856694,10604,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.3882434666156769,0.009287866172859942,0.0,91160,91160,173312,"[2708, 64]",,0.47401218611521423,0.012351404010577867,0.47532773264401773,0.4740121861152142,0.4740121861152142,0.47401218611521423,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0002_layer0_mlp_linear1_matmul_B.pt,16,16,0.0,16,16,1,1,0.0,4096,4096,32,32,0.0,4,4,4,4,0.0,256,256,8,8,0.0,64,64,cpu,torch.float32,False,"[64, 64]",0.12488587200641632,0.0001256335926882457,-0.12493102252483368,4096,4096,4096,"[64, 64]",,0.0,0.07158495733520596,0.0009765625,0.0,0.0,0.0,layer0_mlp_linear1,gin,,matmul,2
cora,torch.sparse.mm,sum_adj,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0003_layer1_spmm_spmm_A.pt,16,16,0.7455017301038063,7355,28900,1,1,0.9985605318450284,10556,7333264,32,32,0.33162629757785467,4829,7225,4,4,0.9799314466245863,9198,458329,8,8,0.9256184683391199,8548,114921,cpu,torch.float32,True,"[2708, 2708]",1.0,0.001439468154971647,0.0,10556,10556,7333264,"[2708, 2708]",CSR,0.9985605318450284,0.03791300682354895,0.9985605318450284,0.9985605318450284,0.9985605318450284,0.9985605318450284,node_features,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0003_layer1_spmm_spmm_B.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",0.21864229440689087,0.006464018337676672,-0.2282123565673828,173312,173312,173312,"[2708, 64]",,0.0,0.07725229568965392,0.0014886447562776958,0.0,0.0,0.0,layer1_spmm,gin,,spmm,3
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0004_layer1_mlp_linear0_matmul_A.pt,16,16,0.0,680,680,1,1,0.0,173312,173312,32,32,0.0,170,170,4,4,0.0,10832,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",21.99611473083496,0.03376407303717225,-21.661895751953125,173312,173312,173312,"[2708, 64]",,0.0,0.5597778230898873,0.00030003692762186116,0.0,0.0,0.0,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0004_layer1_mlp_linear0_matmul_B.pt,16,16,0.0,16,16,1,1,0.0,4096,4096,32,32,0.0,4,4,4,4,0.0,256,256,8,8,0.0,64,64,cpu,torch.float32,False,"[64, 64]",0.12495777010917664,0.0007589968809043057,-0.12494562566280365,4096,4096,4096,"[64, 64]",,0.0,0.07203380320637381,0.00048828125,0.0,0.0,0.0,layer1_mlp_linear0,gin,,matmul,4
cora,torch.nn.functional.linear,activation,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0005_layer1_mlp_linear1_matmul_A.pt,16,16,0.0,680,680,1,1,0.6435965195716395,61769,173312,32,32,0.0,170,170,4,4,0.12989290989660263,9425,10832,8,8,0.0,2712,2712,cpu,torch.float32,False,"[2708, 64]",10.53504467010498,0.055056312152838544,0.0,61769,61769,173312,"[2708, 64]",,0.6435965195716395,0.14204794499402745,0.6437407680945347,0.6435965195716395,0.6435965195716395,0.6435965195716395,weight,/home/nizhj/gnn_sparsity/analysis/gnn_operator_capture/outputs/gin/cora/tensors/0005_layer1_mlp_linear1_matmul_B.pt,16,16,0.0,4,4,1,1,0.0,448,448,32,32,0.0,2,2,4,4,0.0,32,32,8,8,0.0,8,8,cpu,torch.float32,False,"[7, 64]",0.12471155822277069,0.003391143466745104,-0.1246153712272644,448,448,448,"[7, 64]",,0.0,0.07203958207543663,0.0,0.0,0.0,0.0,layer1_mlp_linear1,gin,,matmul,5
